temperature, L2
2271.38, 0.00635094
2302.66, 0.00772122
1330.03, 0.0131537
2062.51, 0.0164021
1226.4, 0.0325465
2399.87, 0.0289566
1846.93, 0.00472747
1943.82, 0.0457012
1635.99, 0.0456393
1472.61, 0.0159517
2119.17, 0.00673801
2140.58, 0.0148598
2431.34, 0.00975787
1692.16, 0.011648
1232.67, 0.00925522
2032.7, 0.0078572
1019.83, 0.0302516
2301.28, 0.00773302
1531.94, 0.00494683
2385.52, 0.0781562
1445.06, 0.0400742
1007.23, 0.0203364
2484.34, 0.180502
2206.56, 0.00900007
1871.76, 0.00433578
1473.72, 0.0333811
1366.08, 0.00585354
2134.66, 0.0121367
2406.16, 2.51515
1414.94, 0.104274
2032.26, 0.00506861
2248.73, 0.0535511
1720.34, 0.04356
1782.41, 0.00682949
1934.9, 0.00719501
2307.34, 0.0128658
2009.9, 0.0306728
1357.51, 0.0416155
1875.3, 0.00472027
2130.43, 0.00375036
1117.33, 0.0293245
2450.69, 0.0523323
1756.87, 0.0131182
1198.13, 0.0441838
1698.69, 0.00652082
1522.66, 0.0198843
1696.46, 0.00934727
1441.84, 0.0330322
1988.65, 0.00568127
1265.74, 0.0832801
1958.5, 0.00455132
2137.77, 0.0250103
1849.36, 0.0103024
2005.4, 0.00297431
1467.41, 0.0364416
1899.28, 0.00410628
1771.11, 0.0712386
1809.28, 0.00720305
1615.08, 0.020595
1953.46, 0.00405112
1438.84, 0.00688032
1308.42, 0.0244188
1724.29, 0.0117243
1644.5, 0.0671977
1744.9, 0.0200402
2112.63, 0.00381559
1714.2, 0.037971
1875.27, 0.02559
1371.79, 0.15386
2448.95, 0.0147595
2367.11, 0.0145475
1048.41, 0.0188948
1251.66, 0.058659
1407.5, 0.0346475
1052.91, 0.0585886
2185.05, 0.00539128
2419.77, 0.0178603
1210.99, 0.0385418
1650.8, 0.00528962
1822.81, 0.00979364
1503.98, 0.00964953
2066.15, 0.0171561
1951.24, 0.00655567
1964.07, 0.120619
1960.98, 0.0140815
2404.09, 0.00534775
1238.25, 0.00975371
1894.42, 0.00490963
1391.65, 0.0462041
1211.18, 0.0744496
1688.68, 0.00436763
1144.09, 0.0139745
1247.17, 0.0221742
1310.66, 0.0127534
1025.87, 0.0306928
1012.07, 0.0208145
1979.95, 0.00358333
1279.23, 0.0482729
1243.88, 0.0125295
2325.02, 0.00843215
1692.24, 0.00829018
1031.23, 0.0707673
2395.58, 0.00620924
2290.96, 0.018107
1511.05, 0.015938
1743.15, 0.00424846
1726.62, 0.215089
2204.22, 0.0103752
1860.99, 0.00721353
1984.33, 0.00718678
1681.85, 0.0092228
1379.32, 0.0372828
1643.69, 0.00357455
2198.9, 0.139837
2351.14, 0.00584348
2213.83, 0.00998124
1400.94, 0.00505782
2354.13, 0.00716079
2087.45, 0.0103729
2063.76, 0.0136322
1384.46, 0.0297996
1063.07, 0.024816
2067.5, 0.00720813
2460.99, 0.023636
1516.4, 0.00731365
1443.06, 0.0135551
1478.61, 0.0162507
1081.11, 0.123846
2479.01, 0.0122392
1535.24, 0.00575693
2081.75, 0.0188824
1462.35, 0.0228638
1842.17, 0.0256389
1939.85, 0.0045604
1139.66, 0.0527775
1474.34, 0.0169603
1943.29, 0.180716
2443.28, 0.0547434
1722.74, 0.0314293
1067.2, 0.0140168
2181.42, 0.00479281
1421.12, 0.0708613
1093.58, 0.0446083
2311.36, 0.016627
1388.61, 0.054497
1233.87, 0.0347719
1264.38, 0.0194317
2352.85, 0.00611555
1528.62, 0.00405266
1770.72, 0.00420956
1371.29, 0.0103132
1359.81, 0.0112679
2181.18, 0.00800442
1516.12, 0.00418056
1551.05, 0.179088
1475.61, 0.00516297
1404.48, 0.136797
2337.79, 0.00702775
1632.24, 0.00518292
1861.94, 0.0072024
1944.23, 0.356647
2368.57, 0.0268786
2257.15, 0.00531723
2069.46, 0.0051967
1248.99, 0.0384292
1932.29, 0.00794881
2151.67, 0.0120105
2468.51, 0.0140303
1383.98, 0.0158137
2400.54, 0.188436
1344.63, 0.0441791
1539.76, 0.046855
1868.02, 0.00719789
2375.41, 0.0144391
2360.35, 0.00717862
1526.4, 0.0124674
2164.77, 0.00744663
1325.31, 0.0177169
1998.46, 0.00367803
2084.87, 0.011333
